Sikayet,Kaynak
"On August 13, 2021, I ordered a IKEA highchair first I made a mistake with the ZIP Code I called to have it corrected they said oh we can't correct it you have to cancel the order and replace a new one, and it will take 10 to 14 days to get my money back I went ahead and did it. According to the new order I was supposed to receive my order on August 24 on August 24 I got an email telling me that my order was just shipped out I called on August 26 and asked where is my order oh it was just shipped out today on the 26. Next thing I know today the 27th it's delivered the box is completely crushed looks like something about 500 pounds was sitting on it so I called the customer service and to be very blunt the girl says oh sorry to hear that and I said is that all You have to say I told her Ive felt that she was given me the I dont give a crap attitude she then told me Im sorry you feel that way why dont you open the box and make sure the merchandise is not broken I told her that it was a highchair and you want me to put it all together why were sitting on the phone to make sure its not broken or damaged and then take it all back apart and find a new box to put it into thats not crushed to rap to take to a baby shower And give the mother to be the gift I finally got so irritated I hung up the phone IKEA is *** customer service they dont care about their products they dont care about their shipping they dont care about their customers pay will never ever walk into their store let alone buy anything on line",PissedConsumer_Global
On 12/1121 I bought an item at IKEA Carson CA. On 12/18/21 I went back to the store to return the item with my receipt. Item was in good condition and was not used. The associate refused to process my return because I answered I dont know to her question. Still I answered her question. She was wasting my time so I left the item with her on the counter and walked out of her store.,PissedConsumer_Global
I purchased a bed frame platform. I found the quality extremely low. Bolts broke with little torque. The directions show you how to put a bolt through *** but thats about it. I will never buy a product from IKEA again. But from looks of the reviews doesnt seem like they really care.,PissedConsumer_Global
I was notified that my light bulbs were delivered but they were not delivered please contact me. I have looked in the lobby!! Please contact me at +150********,PissedConsumer_Global
Nobody is answering my calls. Their chat system is horrible. I need this gift card today! Where is it and why hasnt it been delivered???,PissedConsumer_Global
"II asked the employee that was working the self service scanner for a glove a bag or sanitize wipe, to wipe their hand held scanner. She told me I could go in the line with a cashier. Only1 cashier and a very long line. I suggested to supply wipes. Home Depot has the same hand held scanners and they supply wipes, again I was told to go the cashier. They have wipes for carts. I left all my stuff right there and left.",PissedConsumer_Global
"I purchased a Harlanda Sleeper Sofa from Ikea. The sofa was delivered without a mattress and one of the seat covers had a completely damaged zipper. I reached out to Ikea hoping the company will either send me the missing and damaged parts, or they will replace or refund the entire sleeper sofa. Unfortunately that was not the case. Ikea told me the company is having inventory issues and are therefore unable to replace the missing/damaged parts. They also told me they cannot refund or replace the entire sleeper sofa because it is against their policy.",PissedConsumer_Global
"Tried to return an item I purchased 3 weeks ago, unused, new condition, with a receipt. They refused to refund my money because I had taken off the price tag. They consider the removal of a price tag a ""modification"" of the item. What?!!!!",PissedConsumer_Global
"I made a purchase, with the delivery paid, the boys who brought the purchase got upset when I asked them to put on the mouth cover an item is missing, and they left it in the living room I told them to put it in the bedroom and they left. service, if I have paid them",PissedConsumer_Global
I returned an item with my receipt under one week. Item is in good condition and my receipt is valid. The hourly associate refused blatantly to process my return. I left the item there on the counter and till date I dont have the item and I dont have the money. IKEA has invested my money in their business ventures and has made considerable profit from my money. Not ok. I called ikea to report the incident and a customer rep promised to to take care of it. On 12/26/21 I went back there to get my money and the associate refused again to give me my money.,PissedConsumer_Global
